text,label
Dec 10 10:56:40 LabSZ 25012 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Jul 21 09:04:41 combo ftpd 5032.0 connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,Other
Dec 10 08:33:23 LabSZ 24384 Did not receive identification string from 103.207.39.212,Other
Dec 10 10:56:02 LabSZ 24972 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Jun 25 09:20:24 combo ftpd 31475.0 connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,Other
Dec 10 10:54:37 LabSZ 24877 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Jun 29 12:12:10 combo sshd(pam_unix) 15716.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,Failed_login
Jul 3 23:16:09 combo ftpd 776.0 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,Other
Jun 30 19:03:00 combo sshd(pam_unix) 19087.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,Failed_login
Jun 25 04:41:49 combo sshd(pam_unix) 31034.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,Failed_login
Jun 17 07:07:00 combo ftpd 29505.0 connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,Other
Jul 18 23:01:27 combo sshd(pam_unix) 28991.0 check pass; user unknown,Other
Jul 7 08:09:11 combo udev 12798.0 creating device node '/udev/vcsa2',Other
Dec 10 09:19:11 LabSZ 24655 Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],Other
Dec 10 09:11:41 LabSZ 24437 PAM service(sshd) ignoring max retries; 5 > 3,Other
Jul 17 23:21:54 combo ftpd 25237.0 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Other
Dec 10 11:01:16 LabSZ 25311 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Jun 25 04:41:51 combo sshd(pam_unix) 31025.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,Failed_login
Dec 10 09:17:36 LabSZ 24616 input_userauth_request: invalid user www [preauth],Other
Dec 10 11:04:41 LabSZ 25537 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Jun 15 02:04:59 combo sshd(pam_unix) 20884.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,Failed_login
Jul 10 07:24:24 combo ftpd 29717.0 connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,Other
Jun 28 08:10:30 combo sshd(pam_unix) 11515.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,Failed_login
Dec 10 11:02:28 LabSZ 25386 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Dec 10 10:54:47 LabSZ 24890 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Dec 10 10:14:01 LabSZ 24833 Failed password for invalid user admin from 119.4.203.64 port 2191 ssh2,Failed_login
Dec 10 09:15:04 LabSZ 24555 Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],Other
Dec 10 10:56:14 LabSZ 24983 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Jun 22 03:17:46 combo sshd(pam_unix) 16218.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,Failed_login
Jun 30 22:16:32 combo sshd(pam_unix) 19440.0 session opened for user test by (uid=509),Success_login
Jul 7 14:18:58 combo sshd(pam_unix) 13318.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,Failed_login
Dec 10 09:19:49 LabSZ 24669 pam_unix(sshd:auth): check pass; user unknown,Other
Dec 10 09:08:54 LabSZ 24419 Failed password for invalid user admin from 185.190.58.151 port 49673 ssh2,Failed_login
Jul 20 23:37:40 combo sshd(pam_unix) 3308.0 check pass; user unknown,Other
Dec 10 09:14:19 LabSZ 24539 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,Other
Jul 4 04:03:06 combo su(pam_unix) 1583.0 session opened for user cyrus by (uid=0),Success_login
Jun 28 08:10:24 combo sshd(pam_unix) 11517.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.53.154.93  user=root,Failed_login
Jul 9 19:34:06 combo sshd(pam_unix) 23780.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=p15105218.pureserver.info  user=root,Failed_login
Jun 28 20:58:52 combo sshd(pam_unix) 12673.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=62-192-102-94.dsl.easynet.nl  user=root,Failed_login
Dec 10 07:28:40 LabSZ 24277 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=112.95.230.3  user=root,Other
Dec 10 09:18:07 LabSZ 24626 Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],Other
Jul 10 13:17:22 combo ftpd 30291.0 connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,Other
Dec 10 08:25:27 LabSZ 24371 Invalid user admin from 5.188.10.180,Other
Dec 10 07:28:03 LabSZ 24243 Received disconnect from 112.95.230.3: 11: Bye Bye [preauth],Other
Dec 10 08:25:10 LabSZ 24369 pam_unix(sshd:auth): check pass; user unknown,Other
Jul 22 19:29:09 combo ftpd 13148.0 connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,Other
Jul 10 16:33:02 combo sshd(pam_unix) 30731.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,Failed_login
Jul 9 11:35:59 combo ftpd 23048.0 connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,Other
Jul 18 23:01:25 combo sshd(pam_unix) 28977.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,Failed_login
Dec 10 09:15:04 LabSZ 24555 Failed password for root from 187.141.143.180 port 36419 ssh2,Failed_login
Dec 10 11:01:04 LabSZ 25296 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Dec 10 10:59:37 LabSZ 25195 Failed password for root from 183.62.140.253 port 35525 ssh2,Failed_login
Jun 29 10:08:19 combo sshd(pam_unix) 15480.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,Failed_login
Jul 17 23:21:50 combo ftpd 25217.0 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:50 2005,Other
Jul 3 10:05:25 combo ftpd 32067.0 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,Other
Jul 22 04:15:14 combo su(pam_unix) 11756.0 session opened for user news by (uid=0),Success_login
Dec 10 08:33:24 LabSZ 24385 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.207.39.212,Other
Dec 10 11:02:48 LabSZ 25407 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Jul 24 04:20:26 combo cups nan cupsd startup succeeded,Other
Dec 10 08:24:59 LabSZ 24367 Connection closed by 5.188.10.180 [preauth],Other
Dec 10 10:57:47 LabSZ 25077 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Dec 10 09:10:09 LabSZ 24421 pam_unix(sshd:auth): check pass; user unknown,Other
Jun 15 04:06:18 combo su(pam_unix) 21416.0 session opened for user cyrus by (uid=0),Success_login
Jun 29 12:12:02 combo sshd(pam_unix) 15704.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,Failed_login
Dec 10 11:04:02 LabSZ 25478 Invalid user anonymous from 103.99.0.122,Other
Dec 10 09:18:42 LabSZ 24645 Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],Other
Jul 5 13:52:23 combo ftpd 6598.0 connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,Other
Jun 30 20:53:06 combo klogind 19273.0 Kerberos authentication failed,Other
Dec 10 09:16:48 LabSZ 24595 input_userauth_request: invalid user eoor [preauth],Other
Dec 10 07:56:02 LabSZ 24331 Failed password for invalid user test from 52.80.34.196 port 36060 ssh2,Failed_login
"Jul 27 14:41:58 combo kernel nan CPU: L1 I cache: 16K, L1 D cache: 16K",Other
Jun 27 08:05:37 combo sshd(pam_unix) 8660.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=troi.bluesky-technologies.com  user=root,Failed_login
Jul 10 03:55:15 combo ftpd 24534.0 connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,Other
Jul 15 23:42:43 combo ftpd 15341.0 connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,Other
Jun 24 04:05:34 combo su(pam_unix) 26938.0 session opened for user cyrus by (uid=0),Success_login
Dec 10 09:32:42 LabSZ 24787 Received disconnect from 52.80.34.196: 11: Bye Bye [preauth],Other
Jul 22 19:29:09 combo ftpd 13159.0 connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,Other
Jun 30 20:53:06 combo klogind 19277.0 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Other
Jul 25 23:23:13 combo ftpd 26463.0 getpeername (ftpd): Transport endpoint is not connected,Other
Dec 10 09:16:13 LabSZ 24581 Failed password for root from 187.141.143.180 port 53589 ssh2,Failed_login
Jul 17 23:21:54 combo ftpd 25232.0 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Other
Dec 10 09:07:58 LabSZ 24417 Failed password for invalid user 123 from 185.190.58.151 port 48700 ssh2,Failed_login
Dec 10 11:03:05 LabSZ 25422 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Jul 10 16:03:00 combo sshd(pam_unix) 30654.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Failed_login
Jun 17 19:43:13 combo sshd(pam_unix) 30565.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.46.224.253  user=guest,Failed_login
Dec 10 11:00:54 LabSZ 25281 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Dec 10 10:59:23 LabSZ 25180 Failed password for root from 183.62.140.253 port 32995 ssh2,Failed_login
Jul 23 04:15:13 combo su(pam_unix) 14692.0 session closed for user news,Other
Jun 17 04:09:43 combo su(pam_unix) 29190.0 session opened for user news by (uid=0),Success_login
Jun 15 02:04:59 combo sshd(pam_unix) 20897.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net  user=root,Failed_login
Dec 10 09:16:06 LabSZ 24579 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root,Other
Dec 10 11:00:40 LabSZ 25268 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Dec 10 11:00:42 LabSZ 25268 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Dec 10 11:04:25 LabSZ 25513 pam_unix(sshd:auth): check pass; user unknown,Other
Dec 10 11:04:32 LabSZ 25525 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Dec 10 09:16:06 LabSZ 24579 reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,Other
Jul 17 10:45:07 combo sshd(pam_unix) 24031.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61-220-159-99.hinet-ip.hinet.net  user=root,Failed_login
Jul 25 23:24:09 combo ftpd 26469.0 connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,Other
Jul 10 16:01:46 combo sshd(pam_unix) 30536.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Failed_login
Dec 10 11:01:52 LabSZ 25350 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Jul 27 14:41:57 combo kernel nan Using tsc for high-res timesource,Other
Jul 27 14:41:58 combo kernel nan CPU: Intel Pentium III (Coppermine) stepping 06,Other
Jul 11 03:46:16 combo sshd(pam_unix) 31862.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,Failed_login
Dec 10 07:27:58 LabSZ 24241 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=112.95.230.3  user=root,Other
Dec 10 07:11:42 LabSZ 24224 Invalid user chen from 202.100.179.208,Other
Dec 10 10:59:39 LabSZ 25197 Failed password for root from 183.62.140.253 port 35893 ssh2,Failed_login
Jun 29 10:48:20 combo ftpd 15563.0 connection from 208.62.55.75 () at Wed Jun 29 10:48:20 2005,Other
Jun 30 19:03:01 combo sshd(pam_unix) 19085.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,Failed_login
Jun 30 20:53:04 combo klogind 19274.0 Kerberos authentication failed,Other
Jul 10 16:02:27 combo sshd(pam_unix) 30607.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Failed_login
Dec 10 11:02:37 LabSZ 25392 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Jul 9 12:59:44 combo ftpd 23213.0 connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,Other
Jun 23 04:13:08 combo su(pam_unix) 24180.0 session opened for user news by (uid=0),Success_login
Dec 10 07:34:00 LabSZ 24291 Received disconnect from 123.235.32.19: 11: Bye Bye [preauth],Other
Jul 10 16:01:56 combo sshd(pam_unix) 30550.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Failed_login
Dec 10 11:01:48 LabSZ 25346 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Jul 18 03:26:48 combo ftpd 25632.0 connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,Other
Jul 17 14:02:44 combo ftpd 24359.0 connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:44 2005,Other
Jul 4 12:52:44 combo ftpd 2827.0 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,Other
Dec 10 10:59:10 LabSZ 25165 Failed password for root from 183.62.140.253 port 58430 ssh2,Failed_login
Dec 10 10:57:29 LabSZ 25060 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Dec 10 10:56:20 LabSZ 24989 Failed password for root from 183.62.140.253 port 54466 ssh2,Failed_login
Jul 25 23:24:09 combo ftpd 26473.0 connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,Other
Jul 17 08:06:12 combo ftpd 23790.0 connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,Other
Jun 20 03:40:59 combo ftpd 8829.0 connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,Other
Jul 21 09:04:41 combo ftpd 5025.0 connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,Other
Dec 10 11:04:18 LabSZ 25503 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Dec 10 10:56:18 LabSZ 24989 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Jul 25 23:24:09 combo ftpd 26479.0 connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,Other
Jul 3 10:05:25 combo ftpd 32049.0 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,Other
Jun 30 20:53:06 combo klogind 19277.0 Kerberos authentication failed,Other
Dec 10 11:04:42 LabSZ 25539 input_userauth_request: invalid user user [preauth],Other
Dec 10 09:12:24 LabSZ 24483 error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],Other
Jul 17 14:03:05 combo ftpd 24378.0 connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:05 2005,Other
Dec 10 11:00:52 LabSZ 25278 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Dec 10 11:04:27 LabSZ 25516 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Jun 29 10:48:06 combo ftpd 15550.0 connection from 208.62.55.75 () at Wed Jun 29 10:48:06 2005,Other
Dec 10 09:20:00 LabSZ 24673 pam_unix(sshd:auth): check pass; user unknown,Other
Jun 29 03:22:22 combo ftpd 13263.0 connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,Other
Jul 22 19:29:09 combo ftpd 13152.0 connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,Other
Jul 26 05:47:51 combo ftpd 28707.0 connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,Other
Dec 10 09:12:00 LabSZ 24467 Failed password for invalid user test from 103.99.0.122 port 60250 ssh2,Failed_login
Dec 10 09:11:58 LabSZ 24467 pam_unix(sshd:auth): check pass; user unknown,Other
Jun 22 13:16:30 combo ftpd 17887.0 connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,Other
Jul 15 01:03:48 combo sshd(pam_unix) 12629.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,Failed_login
Jun 30 20:53:06 combo klogind 19284.0 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Other
Dec 10 10:58:07 LabSZ 25100 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Jun 30 22:16:32 combo sshd(pam_unix) 19436.0 session opened for user test by (uid=509),Success_login
Dec 10 10:57:26 LabSZ 25056 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Jul 9 11:35:59 combo ftpd 23045.0 connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,Other
Dec 10 09:12:42 LabSZ 24499 error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],Other
Dec 10 08:24:43 LabSZ 24363 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=5.188.10.180,Other
Jul 10 16:03:13 combo sshd(pam_unix) 30678.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,Failed_login
Jul 25 14:17:19 combo named 2306.0 notify question section contains no SOA,Other
Dec 10 11:00:34 LabSZ 25259 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Jun 30 20:53:06 combo klogind 19278.0 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Other
Dec 10 09:18:19 LabSZ 24630 Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],Other
Jul 1 04:05:17 combo su(pam_unix) 20298.0 session opened for user cyrus by (uid=0),Success_login
Jul 10 16:33:03 combo sshd(pam_unix) 30739.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,Failed_login
Jul 21 04:16:55 combo su(pam_unix) 4540.0 session closed for user news,Other
Dec 10 09:19:39 LabSZ 24665 Failed password for invalid user magnos from 187.141.143.180 port 55517 ssh2,Failed_login
Jul 26 04:05:23 combo su(pam_unix) 27285.0 session closed for user cyrus,Other
Dec 10 10:56:35 LabSZ 25006 Failed password for root from 183.62.140.253 port 57292 ssh2,Failed_login
Jul 17 23:21:54 combo ftpd 25228.0 connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Other
Jul 5 13:52:21 combo ftpd 6581.0 connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,Other
Jul 10 13:17:22 combo ftpd 30287.0 connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,Other
Dec 10 11:01:29 LabSZ 25322 Failed password for root from 183.62.140.253 port 56571 ssh2,Failed_login
Jul 2 04:09:53 combo su(pam_unix) 24511.0 session opened for user news by (uid=0),Success_login
Jun 30 22:16:32 combo sshd(pam_unix) 19431.0 session opened for user test by (uid=509),Success_login
Dec 10 10:59:27 LabSZ 25184 Failed password for root from 183.62.140.253 port 33635 ssh2,Failed_login
Jul 18 23:01:27 combo sshd(pam_unix) 28991.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,Failed_login
Dec 10 10:58:35 LabSZ 25129 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Dec 10 11:04:42 LabSZ 25539 pam_unix(sshd:auth): check pass; user unknown,Other
Jun 30 20:53:06 combo klogind 19279.0 Kerberos authentication failed,Other
Jul 2 01:41:33 combo sshd(pam_unix) 23547.0 session opened for user test by (uid=509),Success_login
Dec 10 11:01:10 LabSZ 25302 Failed password for root from 183.62.140.253 port 53160 ssh2,Failed_login
Dec 10 07:34:33 LabSZ 24301 Did not receive identification string from 123.235.32.19,Other
Dec 10 09:14:59 LabSZ 24553 Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],Other
Dec 10 08:26:01 LabSZ 24375 pam_unix(sshd:auth): check pass; user unknown,Other
Jul 5 13:52:23 combo ftpd 6593.0 connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,Other
Dec 10 11:00:24 LabSZ 25248 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Jun 22 13:16:30 combo ftpd 17890.0 connection from 210.245.165.136 () at Wed Jun 22 13:16:30 2005,Other
Jul 9 12:59:45 combo ftpd 23223.0 connection from 81.171.220.226 () at Sat Jul  9 12:59:45 2005,Other
Dec 10 11:04:23 LabSZ 25505 Failed password for sshd from 103.99.0.122 port 49598 ssh2,Failed_login
Jul 20 04:05:04 combo logrotate nan ALERT exited abnormally with [1],Other
Dec 10 10:56:33 LabSZ 25004 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Dec 10 11:04:02 LabSZ 25478 input_userauth_request: invalid user anonymous [preauth],Other
Dec 10 11:02:25 LabSZ 25382 Failed password for root from 183.62.140.253 port 38850 ssh2,Failed_login
Dec 10 09:16:24 LabSZ 24585 Failed password for root from 187.141.143.180 port 56377 ssh2,Failed_login
Jul 17 12:30:47 combo ftpd 24198.0 connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:47 2005,Other
Dec 10 11:03:54 LabSZ 25465 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122,Other
Jul 25 06:39:18 combo ftpd 24957.0 connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,Other
Jun 29 03:22:22 combo ftpd 13251.0 connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,Other
Dec 10 09:13:36 LabSZ 24522 reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!,Other
Jul 17 09:44:07 combo ftpd 23935.0 connection from 210.245.165.136 () at Sun Jul 17 09:44:07 2005,Other
Dec 10 09:17:12 LabSZ 24606 Failed password for invalid user oracle from 187.141.143.180 port 51169 ssh2,Failed_login
Dec 10 09:19:37 LabSZ 24665 pam_unix(sshd:auth): check pass; user unknown,Other
Dec 10 07:32:29 LabSZ 24289 Failed password for root from 123.235.32.19 port 49720 ssh2,Failed_login
Jul 27 14:41:57 combo kernel nan 0MB HIGHMEM available.,Other
Dec 10 08:44:20 LabSZ 24410 input_userauth_request: invalid user matlab [preauth],Other
Dec 10 09:18:33 LabSZ 24641 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180,Other
Jul 7 08:09:11 combo udev 12753.0 removing device node '/udev/vcs2',Other
Dec 10 09:18:24 LabSZ 24632 Received disconnect from 187.141.143.180: 11: Bye Bye [preauth],Other
Jul 6 04:03:10 combo logrotate nan ALERT exited abnormally with [1],Other
Jul 19 04:09:28 combo su(pam_unix) 30128.0 session opened for user news by (uid=0),Success_login
Dec 10 11:02:50 LabSZ 25407 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Jun 21 08:56:36 combo sshd(pam_unix) 14277.0 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,Failed_login
Jun 30 12:48:41 combo sshd(pam_unix) 18545.0 check pass; user unknown,Other
Dec 10 10:58:33 LabSZ 25129 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,Other
Jul 17 21:23:20 combo ftpd 25036.0 connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,Other
Dec 10 11:04:04 LabSZ 25478 Failed password for invalid user anonymous from 103.99.0.122 port 63514 ssh2,Failed_login
Dec 10 09:16:50 LabSZ 24595 Failed password for invalid user eoor from 187.141.143.180 port 45825 ssh2,Failed_login
Dec 10 09:19:49 LabSZ 24669 input_userauth_request: invalid user ingrid [preauth],Other
Jul 17 08:06:12 combo ftpd 23778.0 connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,Other
Dec 10 09:11:34 LabSZ 24447 error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth],Other
Dec 10 07:48:00 LabSZ 24321 pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=191.210.223.172  user=root,Other
Dec 10 10:57:16 LabSZ 25047 Failed password for root from 183.62.140.253 port 37080 ssh2,Failed_login
"Jul 27 14:41:57 combo kernel nan klogd 1.4.1, log source = /proc/kmsg started.",Other
Dec 10 11:02:01 LabSZ 25357 Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],Other
Jul 10 03:55:15 combo ftpd 24532.0 connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,Other
Jun 29 03:22:22 combo ftpd 13262.0 connection from 61.74.96.178 () at Wed Jun 29 03:22:22 2005,Other
Jul 17 14:02:39 combo ftpd 24356.0 connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:39 2005,Other
Jul 3 10:05:25 combo ftpd 32066.0 connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,Other
Dec 10 09:15:09 LabSZ 24557 Failed password for root from 187.141.143.180 port 37678 ssh2,Failed_login
Jun 20 09:20:07 combo sshd(pam_unix) 10043.0 check pass; user unknown,Other
